item,itemLabel,edits_2018,activity_days_2018,human_editors_2018,edits_2019,activity_days_2019,human_editors_2019,edits_2020,activity_days_2020,human_editors_2020,edits_2021,activity_days_2021,human_editors_2021,human_editors,activity_days,edits,pageviews,enwikipageviews,zhwikipageviews,eswikipageviews,hiwikipageviews,arwikipageviews,bnwikipageviews,frwikipageviews,ruwikipageviews,ptwikipageviews,urwikipageviews,pageviews_2018,enwikipageviews_2018,zhwikipageviews_2018,eswikipageviews_2018,hiwikipageviews_2018,arwikipageviews_2018,bnwikipageviews_2018,frwikipageviews_2018,ruwikipageviews_2018,ptwikipageviews_2018,urwikipageviews_2018,pageviews_2019,enwikipageviews_2019,zhwikipageviews_2019,eswikipageviews_2019,hiwikipageviews_2019,arwikipageviews_2019,bnwikipageviews_2019,frwikipageviews_2019,ruwikipageviews_2019,ptwikipageviews_2019,urwikipageviews_2019,pageviews_2020,enwikipageviews_2020,zhwikipageviews_2020,eswikipageviews_2020,hiwikipageviews_2020,arwikipageviews_2020,bnwikipageviews_2020,frwikipageviews_2020,ruwikipageviews_2020,ptwikipageviews_2020,urwikipageviews_2020,pageviews_2021,enwikipageviews_2021,zhwikipageviews_2021,eswikipageviews_2021,hiwikipageviews_2021,arwikipageviews_2021,bnwikipageviews_2021,frwikipageviews_2021,ruwikipageviews_2021,ptwikipageviews_2021,urwikipageviews_2021,enwikititle,zhwikititle,eswikititle,hiwikititle,arwikititle,bnwikititle,frwikititle,ruwikititle,ptwikititle,urwikititle,HDI,Life expectancy at birth (years) SDG3,Expected years of schooling (years) SDG 4.3,Mean years of schooling (years) SDG 4.6,Gross national income (GNI) per capita (PPP $) SDG 8.5,roi_edits,roi_edits_2018,roi_edits_2019,roi_edits_2020,roi_edits_2021,roi_human_editors,roi_human_editors_2018,roi_human_editors_2019,roi_human_editors_2020,roi_human_editors_2021,roi_activity_days,roi_activity_days_2018,roi_activity_days_2019,roi_activity_days_2020,roi_activity_days_2021
Q983,Equatorial Guinea,450,72,52,551,57,37,122,62,48,77,42,38,158.0,233,1200,7671701,3537564,194138,2064957,8351,156123,8713,675852,475224,548077,2702,1923468,829746,34053,523631,1620,37897,3931,165738,111191,215029,632,1847611,869615,38313,477530,1769,42858,1715,169248,121403,124179,981,1838670,850267,39567,532060,2358,32766,1599,163799,109450,106231,573,2061952,987936,82205,531736,2604,42602,1468,177067,133180,102638,516,Equatorial Guinea,赤道几内亚,Guinea Ecuatorial,भूमध्यरेखीय गिनी,غينيا الاستوائية,বিষুবীয় গিনি,Guinée équatoriale,Экваториальная Гвинея,Guiné Equatorial,استوائی گنی,0.592,58.7,9.7,5.9,13944.0,6387.761032472939,4264.89578713969,3347.121376811594,14948.536585365851,26435.28205128205,48249.69182389937,36291.84905660377,48621.34210526316,37523.87755102041,52870.5641025641,32785.04700854701,26348.87671232877,31855.36206896552,29185.23809523809,47952.37209302326
Q5141402,Cohonina,0,0,0,0,0,0,0,0,0,2,2,2,2.0,2,2,3471,3471,0,0,0,0,0,0,0,0,0,912,912,0,0,0,0,0,0,0,0,0,862,862,0,0,0,0,0,0,0,0,0,911,911,0,0,0,0,0,0,0,0,0,786,786,0,0,0,0,0,0,0,0,0,Cohonina,,,,,,,,,,,,,,,1157.0,912.0,862.0,911.0,262.0,1157.0,912.0,862.0,911.0,262.0,1157.0,912.0,862.0,911.0,262.0
Q1005,The Gambia,431,71,49,558,57,43,143,63,47,117,56,40,159.0,247,1249,5529756,3357013,187505,482492,27725,313295,31425,589376,369008,168015,3902,1337495,784879,36898,133627,4923,68347,2714,128607,130154,46503,843,1365280,845807,38134,123382,5409,66181,15620,149688,80546,39190,1323,1372432,854658,35534,112742,11451,74424,8227,155029,77436,41962,969,1454549,871669,76939,112741,5942,104343,4864,156052,80872,40360,767,The Gambia,冈比亚,Gambia,गाम्बिया,غامبيا,গাম্বিয়া,Gambie,Гамбия,Gâmbia,گیمبیا,0.496,62.1,9.9,3.9,2168.0,4423.8048,3096.053240740741,2442.361359570662,9530.777777777776,12326.686440677966,34560.975,26749.9,31029.090909090908,28592.33333333333,35476.80487804878,22297.40322580645,18576.319444444445,23539.310344827587,21444.25,25518.40350877193
Q7294310,Rappahannock Tribe,9,4,1,3,3,2,0,0,0,1,1,1,4.0,8,13,63789,63789,0,0,0,0,0,0,0,0,0,12473,12473,0,0,0,0,0,0,0,0,0,12318,12318,0,0,0,0,0,0,0,0,0,22555,22555,0,0,0,0,0,0,0,0,0,16443,16443,0,0,0,0,0,0,0,0,0,Rappahannock people,,,,,,,,,,,,,,,4556.357142857143,1247.3,3079.5,22555.0,8221.5,12757.8,6236.5,4106.0,22555.0,8221.5,7087.666666666667,2494.6,3079.5,22555.0,8221.5
Q63431585,Campo Reservation,0,0,0,13,1,1,0,0,0,7,2,1,2.0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q218,Romania,434,109,103,488,67,47,229,88,73,136,74,61,253.0,338,1287,18503612,10757736,667595,2170680,72259,657797,89340,1357285,2012056,709703,9161,4780235,2736881,153583,613297,15478,163418,9755,358703,528308,198828,1984,4578252,2613683,155680,563308,19099,154109,17752,353928,516732,181348,2613,4275751,2505994,140342,494789,19569,160243,16638,306646,466104,163162,2264,4869374,2901178,217990,499286,18113,180027,45195,338008,500912,166365,2300,Romania,羅馬尼亞,Rumania,रोमानिया,رومانيا,রোমানিয়া,Roumanie,Румыния,Romênia,رومانیہ,0.828,76.1,14.3,11.1,29497.0,14366.158385093167,10989.045977011494,9362.478527607362,18590.221739130437,35542.87591240876,72848.86614173229,45963.79807692308,95380.25,57780.41891891892,78538.29032258065,54582.926253687314,43456.681818181816,67327.23529411765,48042.14606741573,64924.98666666666
Q15211891,Cowlitz Indian Tribe,1,1,1,7,3,2,0,0,0,3,3,1,4.0,7,11,38306,38306,0,0,0,0,0,0,0,0,0,7807,7807,0,0,0,0,0,0,0,0,0,9602,9602,0,0,0,0,0,0,0,0,0,11375,11375,0,0,0,0,0,0,0,0,0,9522,9522,0,0,0,0,0,0,0,0,0,Cowlitz Indian Tribe,,,,,,,,,,,,,,,3192.1666666666665,3903.5,1200.25,11375.0,2380.5,7661.2,3903.5,3200.6666666666665,11375.0,4761.0,4788.25,3903.5,2400.5,11375.0,2380.5
Q6980078,Native Village of Afognak,0,0,0,0,0,0,0,0,0,5,2,2,2.0,2,5,5044,5044,0,0,0,0,0,0,0,0,0,1193,1193,0,0,0,0,0,0,0,0,0,1136,1136,0,0,0,0,0,0,0,0,0,1327,1327,0,0,0,0,0,0,0,0,0,1388,1388,0,0,0,0,0,0,0,0,0,Native Village of Afognak,,,,,,,,,,,,,,,840.6666666666666,1193.0,1136.0,1327.0,231.33333333333331,1681.3333333333333,1193.0,1136.0,1327.0,462.6666666666667,1681.3333333333333,1193.0,1136.0,1327.0,462.6666666666667
Q774,Guatemala,499,80,78,638,57,37,181,67,54,93,62,47,197.0,266,1411,11086128,5039649,407088,3519632,17365,242095,12666,726761,631110,486741,3021,3333893,1540755,92271,1026801,5653,75557,3728,203728,202871,181548,981,2727706,1213464,84337,912310,4299,54110,3072,201566,139459,114185,904,2458654,1088375,85200,817437,3984,56818,2987,165786,137521,99881,665,2565875,1197055,145280,763084,3429,55610,2879,155681,151259,91127,471,Guatemala,危地马拉,Guatemala,ग्वाटेमाला,غواتيمالا,গুয়াতেমালা,Guatemala,Гватемала,Guatemala,گواتیمالا,0.663,74.3,10.8,6.6,8494.0,7851.365439093484,6667.786,4268.7104851330205,13509.087912087913,27296.542553191488,55990.545454545456,42201.17721518988,71781.73684210527,44702.8,53455.72916666666,41521.07865168539,41159.17283950617,47029.41379310345,36156.67647058824,40728.1746031746
Q32,Luxembourg,621,86,67,293,70,46,212,72,61,126,71,54,197.0,299,1252,17994482,9224611,715410,2130299,37115,757350,4401,1730255,2209705,1180382,4954,4365740,2368405,155573,562788,7587,187490,598,174313,585956,321718,1312,4610933,2312840,167174,538607,7420,169682,525,490220,606295,316554,1616,4359393,2202835,151810,500385,11132,192751,151,523218,514817,261160,1134,4658416,2340531,240853,528519,10976,207427,3127,542504,502637,280950,892,Luxembourg,卢森堡,Luxemburgo,लक्ज़मबर्ग,لوكسمبورغ,লুক্সেমবার্গ,Luxembourg,Люксембург,Luxemburgo,لکسمبرگ,0.916,82.3,14.3,12.3,72712.0,14361.118914604947,7018.87459807074,15683.445578231293,20466.6338028169,36680.44094488189,90881.22222222222,64202.05882352941,98104.9574468085,70312.79032258065,84698.47272727273,59981.60666666667,50180.91954022989,64942.71830985916,59717.71232876712,64700.22222222222
Q17307083,Upper Sioux Community,0,0,0,3,2,2,3,2,1,1,1,1,4.0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q4694429,Agua Caliente Reservation,3,3,3,13,5,3,3,3,3,7,5,4,11.0,16,26,94029,93913,0,0,0,116,0,0,0,0,0,19744,19744,0,0,0,0,0,0,0,0,0,21479,21479,0,0,0,0,0,0,0,0,0,24571,24516,0,0,0,55,0,0,0,0,0,28235,28174,0,0,0,61,0,0,0,0,0,Agua Caliente Band of Cahuilla Indians,,,,أغوا كالينتي باند أوف كاهويلا إنديان (فرقة الماء الساخنة),,,,,,,,,,,3482.555555555556,4936.0,1534.2142857142858,6142.75,3529.375,7835.75,4936.0,5369.75,6142.75,5647.0,5531.117647058823,4936.0,3579.833333333333,6142.75,4705.833333333333
Q792,El Salvador,451,78,64,590,53,37,166,64,50,96,60,52,186.0,255,1303,10920709,5464398,487341,3138213,17529,278065,10900,531353,575062,414820,3028,2592468,1261025,144796,731757,2814,41746,3269,128282,149187,128883,709,2483538,1199112,88575,778965,4466,73986,2580,115943,122773,96112,1026,2527281,1177812,65912,861357,3296,83696,2559,134780,109089,88068,712,3317422,1826449,188058,766134,6953,78637,2492,152348,194013,101757,581,El Salvador,萨尔瓦多,El Salvador,अल साल्वाडोर,السلفادور,এল সালভাদোর,Salvador,Сальвадор,El Salvador,ایل سیلواڈور,0.673,73.3,11.7,6.9,8359.0,8374.776840490798,5735.548672566371,4202.263959390863,15133.419161676647,34200.22680412371,58399.51336898396,39884.12307692308,65356.26315789474,49554.52941176471,62592.8679245283,42659.01953125,32816.05063291139,45991.444444444445,38881.24615384615,54383.96721311475
Q992401,Brulé,6,3,2,1,1,1,0,0,0,8,5,4,6.0,9,15,87108,76214,0,0,0,0,0,6972,3922,0,0,22515,19996,0,0,0,0,0,1458,1061,0,0,20895,17512,0,0,0,0,0,2355,1028,0,0,21107,18670,0,0,0,0,0,1506,931,0,0,22591,20036,0,0,0,0,0,1653,902,0,0,Brulé,,,,,,Brûlés,Брюле (племя),,,,,,,,5444.25,3216.428571428572,10447.5,21107.0,2510.1111111111118,12444.0,7505.0,10447.5,21107.0,4518.2,8710.8,5628.75,10447.5,21107.0,3765.1666666666665
Q7141853,Pascua Yaqui Tribe,1,1,0,3,2,1,0,0,0,3,3,2,3.0,6,7,108556,108556,0,0,0,0,0,0,0,0,0,27270,27270,0,0,0,0,0,0,0,0,0,28490,28490,0,0,0,0,0,0,0,0,0,29408,29408,0,0,0,0,0,0,0,0,0,23388,23388,0,0,0,0,0,0,0,0,0,Pascua Yaqui Tribe,,,,,,,,,,,,,,,13569.5,13635.0,7122.5,29408.0,5847.0,27139.0,27270.0,14245.0,29408.0,7796.0,15508.0,13635.0,9496.666666666666,29408.0,5847.0
Q222,Albania,467,81,70,460,70,50,190,79,66,112,65,43,207.0,295,1229,17220935,9630835,557466,1771238,39935,1010613,64566,1495987,2047011,593445,9839,4360603,2438300,130070,497285,8595,225203,14786,366100,517550,160589,2125,4179795,2249166,123773,422554,10741,212060,11832,462132,515222,169995,2320,4028245,2307626,126249,433762,9718,226308,15681,315074,453636,137667,2524,4652292,2635743,177374,417637,10881,347042,22267,352681,560603,125194,2870,Albania,阿尔巴尼亚,Albania,अल्बानिया,ألبانيا,আলবেনিয়া,Albanie,Албания,Albânia,البانیا,0.795,78.6,14.7,10.1,13998.0,14000.760162601626,9317.527777777776,9066.80043383948,21090.287958115183,41170.72566371682,82792.95673076923,61416.94366197183,81956.76470588235,60123.05970149254,105733.90909090907,58178.83445945946,53178.08536585366,58870.35211267605,50353.0625,70489.27272727272
Q12639337,Pascagoula,0,0,0,2,2,1,0,0,0,4,3,3,4.0,5,6,20153,20153,0,0,0,0,0,0,0,0,0,4854,4854,0,0,0,0,0,0,0,0,0,5783,5783,0,0,0,0,0,0,0,0,0,4612,4612,0,0,0,0,0,0,0,0,0,4904,4904,0,0,0,0,0,0,0,0,0,Pascagoula,,,,,,,,,,,,,,,2879.0,4854.0,1927.6666666666667,4612.0,980.8,4030.6,4854.0,2891.5,4612.0,1226.0,3358.833333333333,4854.0,1927.6666666666667,4612.0,1226.0
Q213,Czech Republic,681,99,83,497,85,65,240,86,78,175,91,74,260.0,361,1593,18200163,11573516,1312957,1942858,51301,93794,47500,505061,2400438,265881,6857,4297538,2792168,286865,517184,12994,5685,14680,6645,659020,545,1752,4306422,2870721,292381,477344,13278,4299,11230,5978,628022,933,2236,4500875,2777504,423721,439772,11513,2573,8188,172310,541840,121794,1660,5095328,3133123,309990,508558,13516,81237,13402,320128,571556,142609,1209,Czech Republic,捷克,República Checa,चेक गणराज्य,جمهورية التشيك,চেক প্রজাতন্ত্র,Tchéquie,Чехия,Chéquia,چیک جمہوریہ,0.9,79.4,16.8,12.7,38109.0,11417.919071518194,6301.375366568915,8647.43373493976,18675.829875518677,28950.727272727272,69732.42528735632,51161.16666666666,65248.81818181818,56973.10126582279,67937.70666666667,50276.69337016575,42975.38,50074.67441860465,51734.19540229885,55384.0
Q6374254,Kashia Band of Pomo Indians of the Stewarts Point Rancheria,5,4,2,1,1,1,0,0,0,17,2,2,5.0,7,23,17434,17434,0,0,0,0,0,0,0,0,0,4913,4913,0,0,0,0,0,0,0,0,0,4573,4573,0,0,0,0,0,0,0,0,0,4472,4472,0,0,0,0,0,0,0,0,0,3476,3476,0,0,0,0,0,0,0,0,0,Kashia Band of Pomo Indians of the Stewarts Point Rancheria,,,,,,,,,,,,,,,726.4166666666666,818.8333333333334,2286.5,4472.0,193.11111111111111,2905.6666666666665,1637.6666666666667,2286.5,4472.0,1158.6666666666667,2179.25,982.6,2286.5,4472.0,1158.6666666666667
Q1028,Morocco,519,99,99,647,81,54,225,86,65,148,78,72,257.0,344,1539,25413082,10828666,1137325,3161412,65852,3394229,56696,3821437,1895007,1030977,21481,7607161,3145227,331059,1043934,14098,978358,14922,1061022,613763,399632,5146,6058768,2611632,297776,770011,15002,694804,12699,944699,460744,245459,5942,5740459,2535410,228345,651597,16318,820482,15506,880192,383890,202986,5733,6006694,2536397,280145,695870,20434,900585,13569,935524,436610,182900,4660,Morocco,摩洛哥,Marruecos,मोरक्को,المغرب,মরক্কো,Maroc,Марокко,Marrocos,مراکش,0.686,76.7,13.7,5.6,7368.0,16502.0012987013,14629.155769230769,9349.95061728395,25400.2610619469,40313.38255033557,98500.31782945736,76071.61,110159.41818181818,86976.65151515152,82283.47945205479,73661.1072463768,76071.61,73887.41463414633,65982.28735632185,76034.10126582278
Q39,Switzerland,560,121,102,684,89,72,293,117,98,164,90,77,299.0,417,1701,33335515,15771604,1622317,4302397,249340,1356889,92958,3929654,4297152,1705211,7993,9231783,4213487,422573,1309495,50561,386347,23179,1047772,1161286,616222,861,7989831,3782421,409591,998987,62131,314296,22117,944269,1073694,379539,2786,7922857,3796764,363738,1057594,60840,313989,23032,976965,966758,361100,2077,8191044,3978932,426415,936321,75808,342257,24630,960648,1095414,348350,2269,Switzerland,瑞士,Suiza,स्विट्ज़रलैण्ड,سويسرا,সুইজারল্যান্ড,Suisse,Швейцария,Suíça,سویٹذرلینڈ,0.955,83.8,16.3,13.4,69394.0,19586.08401880141,16455.941176470587,11663.986861313868,26948.493197278916,49642.69090909091,111118.38333333332,89628.96116504855,109449.7397260274,80028.85858585859,105013.3846153846,79750.03588516747,75670.35245901639,88775.9,67142.85593220338,90011.47252747252
Q241,Cuba,480,88,77,236,56,40,183,70,56,126,65,54,207.0,279,1025,20122370,9523547,796588,3935858,93664,671646,50070,1555506,2083441,1411070,980,5067026,2189926,162366,1045292,20389,171940,9846,441051,525896,500320,0,4800633,2167901,184132,1013367,20399,153258,11148,416941,496774,336713,0,5086825,2574409,185529,928570,28695,187184,16247,369488,505468,291160,75,5167886,2591311,264561,948629,24181,159264,12829,328026,555303,282877,905,Cuba,古巴,Cuba,क्यूबा,كوبا,কিউবা,Cuba,Куба,Cuba,کوبا,0.783,78.8,14.3,11.8,8621.0,19612.446393762184,10534.357588357589,20255.835443037973,27645.78804347826,40692.015748031496,96742.16346153848,64961.8717948718,117088.60975609756,89242.54385964913,93961.56363636364,71865.60714285714,56932.87640449438,84221.63157894737,71645.42253521127,78301.30303030302
Q230,Georgia,461,103,77,462,76,54,180,76,62,147,74,62,235.0,329,1250,20936484,11415261,970019,1980951,32138,1216173,17816,1347002,3346894,601322,8908,5343644,2970610,198846,500642,456,349670,1634,316191,849110,154251,2234,5240857,2858039,220208,471042,8533,307144,1672,327754,908358,135706,2401,4767670,2649525,201563,473438,9608,217553,6559,324639,714082,168262,2441,5584313,2937087,349402,535829,13541,341806,7951,378418,875344,143103,1832,Georgia (country),格鲁吉亚,Georgia,जॉर्जिया (देश),جورجيا,জর্জিয়া,Géorgie (pays),Грузия,Geórgia,جارجیا,0.812,73.8,15.3,13.1,14429.0,16735.798561151078,11566.329004329004,11319.345572354212,26340.7182320442,37731.84459459459,88713.91525423729,68508.2564102564,95288.3090909091,75677.30158730158,88639.88888888889,63443.89090909091,51381.19230769231,68063.07792207792,61917.792207792205,74457.50666666667
Q1427305,Gila River Indian Community,19,11,10,6,5,4,4,3,2,22,4,2,18.0,23,51,112499,112499,0,0,0,0,0,0,0,0,0,26617,26617,0,0,0,0,0,0,0,0,0,28203,28203,0,0,0,0,0,0,0,0,0,30401,30401,0,0,0,0,0,0,0,0,0,27278,27278,0,0,0,0,0,0,0,0,0,Gila River Indian Community,,,,,,,,,,,,,,,2163.442307692308,1330.85,4029.0,6080.2,1186.0,5921.0,2419.7272727272725,5640.6,10133.666666666666,9092.666666666666,4687.458333333333,2218.083333333333,4700.5,7600.25,5455.6
Q5900794,Hopland Band of Pomo Indians of the Hopland Rancheria,5,4,2,0,0,0,0,0,0,2,2,2,4.0,6,7,5234,5234,0,0,0,0,0,0,0,0,0,1810,1810,0,0,0,0,0,0,0,0,0,1336,1336,0,0,0,0,0,0,0,0,0,1134,1134,0,0,0,0,0,0,0,0,0,954,954,0,0,0,0,0,0,0,0,0,Hopland Band of Pomo Indians of the Hopland Rancheria,,,,,,,,,,,,,,,654.25,301.6666666666667,1336.0,1134.0,318.0,1046.8,603.3333333333334,1336.0,1134.0,318.0,747.7142857142857,362.0,1336.0,1134.0,318.0
Q98400506,Venetian empire,0,0,0,0,0,0,5,3,2,4,1,1,3.0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q15211471,Confederated Tribes of the Chehalis Reservation,7,2,2,0,0,0,2,1,1,39,7,5,8.0,10,48,20836,20121,0,0,0,0,0,649,66,0,0,4611,4424,0,0,0,0,0,187,0,0,0,4853,4691,0,0,0,0,0,162,0,0,0,6733,6573,0,0,0,0,0,160,0,0,0,4639,4433,0,0,0,0,0,140,66,0,0,Confederated Tribes of the Chehalis Reservation,,,,,,Réserve indienne de Chehalis,Шехейлис (индейская резервация),,,,,,,,425.2244897959184,576.375,4853.0,2244.333333333333,115.975,2315.1111111111118,1537.0,4853.0,3366.5,773.1666666666666,1894.1818181818185,1537.0,4853.0,3366.5,579.875
Q1027,Mauritius,448,81,64,538,61,44,181,69,51,80,54,41,181.0,265,1247,16288177,11095304,585449,1122284,305637,856793,83715,946707,878320,408259,5709,4302412,2886573,144837,300327,87639,270653,17291,217573,238833,137164,1522,4155292,2808600,153024,274588,75512,229883,22381,230909,259339,99413,1643,3987844,2756935,134837,279492,74602,177073,22621,258090,196531,86297,1366,3842629,2643196,152751,267877,67884,179184,21422,240135,183617,85385,1178,Mauritius,毛里求斯,Mauricio,मॉरिशस,موريشيوس,মরিশাস,Maurice (pays),Маврикий,Maurícia,موریشس,0.804,75.0,15.1,9.5,25266.0,13051.423878205129,9582.209354120268,7709.26159554731,21911.23076923077,47439.864197530864,89495.47802197802,66190.95384615385,92339.82222222222,76689.30769230769,91491.16666666669,61233.74812030075,52468.439024390245,67020.83870967742,56969.2,69865.98181818181
Q817,Kuwait,485,71,63,547,61,41,161,61,51,82,61,51,184.0,254,1275,11733392,6154063,413807,824937,122467,2302291,105969,515100,954195,325341,15222,2858047,1540192,88628,222395,29531,510969,22469,125412,227617,87534,3300,2808317,1468192,98788,223341,32039,486726,26665,137279,250888,80405,3994,3213107,1624364,104322,204898,32047,755289,33291,137454,232418,84587,4437,2853921,1521315,122069,174303,28850,549307,23544,114955,243272,72815,3491,Kuwait,科威特,Kuwait,कुवैत,الكويت,কুয়েত,Koweït,Кувейт,Kuwait,کویت,0.806,75.5,14.2,7.3,58590.0,9195.448275862069,5880.755144032922,5124.66605839416,19833.99382716049,34384.590361445786,63423.74054054054,44656.984375,66864.69047619047,61790.519230769234,54883.09615384616,46013.30196078432,39695.09722222222,45295.43548387097,51824.3064516129,46030.98387096774
Q813,Kyrgyzstan,389,84,68,431,62,46,201,72,53,128,72,59,204.0,290,1149,12985359,6552558,631952,776938,49188,656904,22370,691954,3330338,263135,10022,2853106,1417809,127928,163792,7888,183016,1389,154914,737192,56947,2231,3095618,1549692,151335,162194,14749,170562,4798,159178,818369,62353,2388,3477620,1792129,168540,202481,13534,139658,7318,180421,900275,70640,2624,3559015,1792928,184149,248471,13017,163668,8865,197441,874502,73195,2779,Kyrgyzstan,吉尔吉斯斯坦,Kirguistán,किर्गिज़स्तान,قيرغيزستان,কিরগিজস্তান,Kirghizistan,Киргизия,Quirguistão,کرغیزستان,0.697,71.5,13.0,11.1,4864.0,11291.61652173913,7315.656410256411,7165.782407407408,17215.940594059404,27589.263565891477,63343.214634146345,41349.362318840576,65864.21276595745,64400.37037037037,59316.91666666666,44623.22680412371,33565.95294117647,49136.79365079365,47638.6301369863,48753.6301369863
Q4821154,Augustine Band of Cahuilla Indians,7,4,4,0,0,0,1,1,1,3,3,2,7.0,8,11,26908,26908,0,0,0,0,0,0,0,0,0,6335,6335,0,0,0,0,0,0,0,0,0,6885,6885,0,0,0,0,0,0,0,0,0,6629,6629,0,0,0,0,0,0,0,0,0,7059,7059,0,0,0,0,0,0,0,0,0,Augustine Band of Cahuilla Indians,,,,,,,,,,,,,,,2242.333333333333,791.875,6885.0,3314.5,1764.75,3363.5,1267.0,6885.0,3314.5,2353.0,2989.777777777778,1267.0,6885.0,3314.5,1764.75
Q184,Belarus,427,89,87,493,68,44,255,100,92,234,106,84,280.0,363,1409,23315437,11477252,1099598,1797008,40829,378004,43954,1364455,6409861,697432,7044,4379452,2100552,155733,392789,7417,1504,15850,194919,1387206,121808,1674,4578768,2196859,190705,364607,8048,21141,4947,216016,1445925,128624,1896,7826001,3778904,368998,568380,13447,153534,8925,502065,2175729,254118,1901,6531216,3400937,384162,471232,11917,201825,14232,451455,1401001,192882,1573,Belarus,白俄罗斯,Bielorrusia,बेलारूस,بيلاروس,বেলারুশ,Biélorussie,Белоруссия,Bielorrússia,بیلاروس,0.823,74.8,15.4,12.3,18546.0,16535.770921985815,10232.364485981308,9268.76113360324,30570.31640625,27792.4085106383,82973.08540925267,49766.5,101750.4,84150.54838709677,76837.83529411764,64053.39835164835,48660.57777777778,66358.95652173914,77485.15841584158,61039.40186915888
Q5649005,Hannahville Indian Community,1,1,1,2,2,0,0,0,0,1,1,1,2.0,4,4,17749,17749,0,0,0,0,0,0,0,0,0,4619,4619,0,0,0,0,0,0,0,0,0,4534,4534,0,0,0,0,0,0,0,0,0,4721,4721,0,0,0,0,0,0,0,0,0,3875,3875,0,0,0,0,0,0,0,0,0,Hannahville Indian Community,,,,,,,,,,,,,,,3549.8,2309.5,1511.3333333333333,4721.0,1937.5,5916.333333333333,2309.5,4534.0,4721.0,1937.5,3549.8,2309.5,1511.3333333333333,4721.0,1937.5
